Policy_ID,Customer_ID,Date_of_Birth,Full_License_Issue_Date,Vehicle_Type,Vehicle_Year
POL_079132,CUST_24605,1951-06-09,1974-07-10,SUV,2004
POL_079133,CUST_51523,1942-11-20,1964-01-31,Minivan,2010
POL_079134,CUST_79578,1955-06-10,1974-01-25,Sedan,2016
POL_079135,CUST_80354,1944-01-31,1965-03-24,Sedan,2017
POL_079136,CUST_87648,1965-06-04,1990-05-03,Sedan,2009
POL_079137,CUST_16826,1992-07-24,2011-09-30,SUV,2022
POL_079138,CUST_43998,1983-08-11,2003-01-01,SUV,2007
POL_079139,CUST_24142,1989-10-10,2013-06-07,Sedan,2018
POL_079140,CUST_18055,1964-12-26,1986-01-16,Sedan,2007
POL_079141,CUST_20145,1973-03-16,1992-02-22,Hatchback,2003
POL_079142,CUST_75783,1951-03-06,1972-12-02,SUV,2017
POL_079143,CUST_49018,1997-12-17,2016-04-13,Sedan,2018
POL_079144,CUST_46512,1959-07-12,1984-01-21,Sedan,2015
POL_079145,CUST_21181,1965-07-07,1985-02-21,Sedan,2004
POL_079146,CUST_64428,1941-05-06,1962-10-11,Hatchback,2019
POL_079147,CUST_13133,1990-01-25,2010-05-20,Sedan,2006
POL_079148,CUST_14777,1956-08-16,1977-03-18,Sedan,2011
POL_079149,CUST_48597,1967-11-28,1989-03-11,Sedan,2015
POL_079150,CUST_78359,1947-11-10,1969-12-22,Sports_Car,2011
POL_079151,CUST_97750,1977-12-08,1997-03-30,Hatchback,2022
POL_079152,CUST_87628,1996-07-17,2017-09-10,SUV,2012
POL_079153,CUST_43583,1946-08-15,1971-02-19,SUV,2008
POL_079154,CUST_98177,1984-07-19,2002-09-17,Truck,2007
POL_079155,CUST_65914,2001-11-20,2021-02-04,SUV,2014
POL_079156,CUST_71598,1940-11-11,1959-08-21,Sedan,2003
POL_079157,CUST_75334,1947-12-31,1970-01-26,Sedan,2004
POL_079158,CUST_76416,1994-08-09,2016-05-05,Truck,2014
POL_079159,CUST_93758,1975-04-09,1994-08-27,SUV,2021
POL_079160,CUST_59918,1996-07-15,2016-05-18,Minivan,2008
POL_079161,CUST_44186,1958-04-28,1981-08-04,Sports_Car,2013
POL_079162,CUST_11419,1980-01-30,1999-07-19,Sports_Car,2015
POL_079163,CUST_62259,1958-10-26,1977-01-07,SUV,2019
POL_079164,CUST_66286,1947-03-21,1970-10-23,SUV,2004
POL_079165,CUST_91408,1967-03-01,1990-07-19,Truck,2005
POL_079166,CUST_01803,1972-02-20,1991-04-27,Minivan,2017
POL_079167,CUST_22851,1975-03-28,1994-07-19,Sports_Car,2011
POL_079168,CUST_05980,1948-09-30,1971-10-29,Sedan,2007
POL_079169,CUST_26205,1973-09-12,1993-09-13,Minivan,2020
POL_079170,CUST_84853,1958-02-03,1978-06-29,Truck,2020
POL_079171,CUST_73781,1957-03-12,1977-07-06,Truck,2004
POL_079172,CUST_73010,1951-07-07,1970-08-31,Hatchback,2020
POL_079173,CUST_21018,1965-03-24,1986-03-14,SUV,2007
POL_079174,CUST_04899,1969-08-17,1994-04-14,Sedan,2017
POL_079175,CUST_56502,1984-08-17,2003-10-19,Truck,2017
POL_079176,CUST_56564,1949-09-15,1968-12-24,Hatchback,2009
POL_079177,CUST_56498,1982-01-26,2006-05-14,SUV,2021
POL_079178,CUST_83440,1962-11-22,1982-06-25,SUV,2005
POL_079179,CUST_23011,1944-12-24,1966-10-04,Truck,2009
POL_079180,CUST_80462,1958-08-24,1976-10-13,Truck,2005
POL_079181,CUST_19981,1972-11-10,1994-02-23,Truck,2019
POL_079182,CUST_59026,2000-03-04,2024-12-08,Sedan,2022
POL_079183,CUST_38664,1970-06-21,1995-02-06,Minivan,2016
POL_079184,CUST_62785,1957-10-07,1980-09-15,Truck,2012
POL_079185,CUST_56546,1980-02-24,2004-03-29,Sedan,2003
POL_079186,CUST_83383,1965-03-01,1988-12-12,Truck,2007
POL_079187,CUST_23468,1977-09-14,1996-12-20,Sedan,2014
POL_079188,CUST_11842,1970-03-29,1992-04-02,Sedan,2019
POL_079189,CUST_83165,1960-04-25,1981-11-14,Truck,2007
POL_079190,CUST_49409,1980-07-21,2000-08-26,SUV,2020
POL_079191,CUST_87782,1950-06-19,1974-04-12,Sedan,2021
POL_079192,CUST_40678,1940-08-30,1965-05-28,Truck,2007
POL_079193,CUST_76954,1979-05-21,2000-01-05,SUV,2013
POL_079194,CUST_52750,1958-06-18,1979-09-02,Sedan,2013
POL_079195,CUST_48585,1996-11-16,2018-04-11,Sports_Car,2013
POL_079196,CUST_55140,1968-07-22,1988-02-15,Sedan,2004
POL_079197,CUST_33300,1975-12-17,2000-10-16,SUV,2011
POL_079198,CUST_17833,1948-05-12,1968-10-31,Truck,2003
POL_079199,CUST_89734,1975-08-28,1998-10-31,Sedan,2020
POL_079200,CUST_73801,1954-02-09,1975-09-12,SUV,2015
POL_079201,CUST_95349,1977-01-27,1995-02-07,SUV,2019
POL_079202,CUST_86445,1986-07-10,2009-06-20,Truck,2004
POL_079203,CUST_56204,1995-03-23,2015-09-28,Hatchback,2008
POL_079204,CUST_79312,1946-05-07,1965-07-28,Sedan,2007
POL_079205,CUST_65304,1986-09-18,2008-06-25,Hatchback,2022
POL_079206,CUST_41328,1966-01-19,1990-01-25,Truck,2012
POL_079207,CUST_53028,2000-09-27,2025-09-05,Truck,2008
POL_079208,CUST_20221,1985-09-02,2009-01-31,Minivan,2016
POL_079209,CUST_59162,1990-06-04,2014-03-31,SUV,2012
POL_079210,CUST_59672,1989-10-15,2008-10-05,SUV,2008
POL_079211,CUST_19767,1985-06-26,2010-02-09,Hatchback,2005
POL_079212,CUST_86654,1981-11-11,2005-01-24,Sports_Car,2016
POL_079213,CUST_28995,1975-12-01,2000-06-15,Sports_Car,2019
POL_079214,CUST_14002,1975-06-14,2000-01-25,SUV,2022
POL_079215,CUST_46088,1990-03-10,2012-05-01,SUV,2015
POL_079216,CUST_80739,1975-12-09,1997-04-27,SUV,2005
POL_079217,CUST_18673,1946-10-10,1966-09-09,Sedan,2015
POL_079218,CUST_29970,1985-08-31,2006-01-25,Hatchback,2006
POL_079219,CUST_43596,1965-01-30,1984-01-10,Sedan,2014
POL_079220,CUST_01279,1945-11-24,1964-08-03,Sedan,2017
POL_079221,CUST_77012,1985-05-08,2010-04-08,Sedan,2020
POL_079222,CUST_69571,1976-08-29,1998-08-14,SUV,2003
POL_079223,CUST_39662,1975-05-30,1994-02-02,Truck,2016
POL_079224,CUST_24519,1957-12-07,1978-12-13,Sedan,2014
POL_079225,CUST_98631,1947-04-10,1966-04-01,Sedan,2007
POL_079226,CUST_32791,1956-07-12,1974-07-09,Sports_Car,2016
POL_079227,CUST_03639,2000-10-17,2022-09-06,Hatchback,2022
POL_079228,CUST_18382,1997-03-04,2016-06-25,Minivan,2015
POL_079229,CUST_84962,1940-02-17,1962-01-30,Truck,2006
POL_079230,CUST_80884,1974-01-01,1998-09-11,Sedan,2004
POL_079231,CUST_40133,1951-08-24,1970-02-17,SUV,2015
POL_079232,CUST_06871,1951-11-26,1972-03-08,SUV,2016
POL_079233,CUST_62450,1987-07-07,2008-12-20,Sedan,2004
POL_079234,CUST_65567,1977-03-07,1999-11-24,SUV,2012
POL_079235,CUST_38395,1981-09-08,2004-10-08,Truck,2003
POL_079236,CUST_43575,1960-09-28,1979-09-05,Sedan,2005
POL_079237,CUST_99341,1982-09-11,2004-05-19,Hatchback,2012
POL_079238,CUST_59109,1973-02-01,1996-11-06,Sedan,2009
POL_079239,CUST_47426,1983-09-29,2006-08-08,Minivan,2011
POL_079240,CUST_03355,1963-03-20,1986-07-31,Sedan,2012
POL_079241,CUST_10897,1993-04-16,2016-08-05,Sedan,2005
POL_079242,CUST_86229,1972-06-23,1996-12-05,Sedan,2022
POL_079243,CUST_21923,1970-03-03,1990-02-18,Truck,2020
POL_079244,CUST_80532,1999-11-02,2019-09-28,SUV,2004
POL_079245,CUST_59118,1976-10-15,1998-04-03,Hatchback,2009
POL_079246,CUST_30967,1991-05-14,2010-10-23,Sedan,2012
POL_079247,CUST_05917,1994-08-02,2013-09-03,Sedan,2018
POL_079248,CUST_32299,1998-12-09,2019-07-20,Hatchback,2017
POL_079249,CUST_46477,1947-02-24,1968-04-19,Sedan,2015
POL_079250,CUST_92937,1991-02-04,2011-02-28,SUV,2022
POL_079251,CUST_74853,1975-09-21,1994-11-01,Sedan,2004
POL_079252,CUST_20617,1959-07-09,1980-05-10,Hatchback,2013
POL_079253,CUST_31881,1957-10-30,1980-04-17,SUV,2011
POL_079254,CUST_56415,1975-03-21,1997-02-24,Sedan,2020
POL_079255,CUST_19335,1947-08-02,1970-08-11,Hatchback,2006
POL_079256,CUST_14382,1964-01-07,1986-07-09,SUV,2019
POL_079257,CUST_16979,1966-10-23,1986-06-18,Sedan,2014
POL_079258,CUST_49338,1970-12-25,1990-06-16,Sedan,2013
POL_079259,CUST_30815,1970-03-07,1990-04-30,Sedan,2016
POL_079260,CUST_85404,1988-04-10,2010-12-11,Hatchback,2010
POL_079261,CUST_29481,1949-02-18,1972-05-07,Hatchback,2012
POL_079262,CUST_95021,1979-07-13,2002-04-19,Truck,2008
POL_079263,CUST_46530,1945-07-11,1969-12-25,Hatchback,2006
POL_079264,CUST_50150,1991-07-10,2016-02-06,Minivan,2012
POL_079265,CUST_91905,1982-12-21,2004-08-29,Sedan,2003
POL_079266,CUST_09871,1958-09-25,1977-07-25,Truck,2021
POL_079267,CUST_19148,1952-04-05,1973-01-31,Hatchback,2013
POL_079268,CUST_93701,1979-10-11,1998-02-14,Sedan,2009
POL_079269,CUST_89161,1964-07-30,1989-06-30,Sedan,2020
POL_079270,CUST_31738,1991-09-14,2010-11-08,Truck,2007
POL_079271,CUST_01455,1966-11-02,1987-12-13,Hatchback,2004
POL_079272,CUST_30546,1948-02-16,1967-04-08,Sedan,2011
POL_079273,CUST_49823,1963-09-07,1987-01-09,Sedan,2022
POL_079274,CUST_86372,1949-07-17,1967-08-28,Truck,2011
POL_079275,CUST_32889,1990-01-12,2008-10-19,SUV,2005
POL_079276,CUST_28097,1993-10-11,2017-06-23,Sedan,2021
POL_079277,CUST_38217,2000-09-28,2019-10-10,Sedan,2021
POL_079278,CUST_38809,1946-05-06,1965-09-30,Truck,2014
POL_079279,CUST_08609,1988-04-08,2006-04-29,Sedan,2006
POL_079280,CUST_09766,1995-12-19,2015-01-15,Sedan,2017
POL_079281,CUST_69158,1942-02-21,1964-05-04,Hatchback,2020
POL_079282,CUST_15536,1995-07-24,2017-03-24,Sedan,2018
POL_079283,CUST_16291,1940-09-30,1965-05-12,SUV,2017
POL_079284,CUST_78344,1946-02-24,1968-02-29,Sedan,2007
POL_079285,CUST_40884,1992-08-16,2011-09-22,Sports_Car,2017
POL_079286,CUST_04864,1962-09-04,1984-11-30,Sedan,2010
POL_079287,CUST_58914,1966-12-26,1990-05-09,Sedan,2013
POL_079288,CUST_54113,1963-04-07,1983-05-27,Sedan,2021
POL_079289,CUST_80651,1942-12-11,1961-04-24,Truck,2011
POL_079290,CUST_73420,1942-03-22,1966-08-29,Minivan,2020
POL_079291,CUST_64752,1944-07-28,1967-05-10,Sedan,2006
POL_079292,CUST_19731,1993-07-22,2016-07-31,Truck,2009
POL_079293,CUST_46555,1968-02-25,1987-03-14,SUV,2003
POL_079294,CUST_59528,1947-11-09,1970-02-15,Sedan,2020
POL_079295,CUST_68255,1949-07-16,1973-02-20,Hatchback,2006
POL_079296,CUST_19709,1967-04-03,1990-03-02,Sedan,2012
POL_079297,CUST_40743,1951-09-22,1970-04-24,SUV,2013
POL_079298,CUST_71017,1990-11-01,2013-06-12,SUV,2009
POL_079299,CUST_50758,1995-12-19,2015-01-01,Minivan,2005
POL_079300,CUST_74168,1979-08-26,2003-12-26,SUV,2017
POL_079301,CUST_43844,1951-11-28,1976-02-22,Sedan,2022
POL_079302,CUST_51851,1999-07-05,2018-01-31,SUV,2003
POL_079303,CUST_88977,1998-07-27,2019-09-25,Sedan,2016
POL_079304,CUST_63470,1940-11-23,1963-12-14,Sedan,2015
POL_079305,CUST_63153,1997-08-18,2021-11-27,Sedan,2019
POL_079306,CUST_53776,1988-11-29,2008-09-26,SUV,2003
POL_079307,CUST_79332,2000-07-29,2020-08-08,Truck,2017
POL_079308,CUST_40364,1943-05-03,1968-04-14,Truck,2009
POL_079309,CUST_27124,1955-10-24,1980-04-29,Sedan,2015
POL_079310,CUST_57176,1971-11-05,1996-05-05,Truck,2019
POL_079311,CUST_43990,1961-05-10,1981-03-17,Truck,2022
POL_079312,CUST_26301,1991-10-26,2016-07-23,Sports_Car,2019
POL_079313,CUST_23900,1943-02-15,1963-02-05,Sedan,2007
POL_079314,CUST_40171,1965-02-06,1986-02-24,Truck,2013
POL_079315,CUST_68460,1975-04-17,1999-07-23,Minivan,2019
POL_079316,CUST_98081,1967-12-14,1987-11-12,Sedan,2009
POL_079317,CUST_14799,1973-05-09,1996-11-26,Sedan,2005
POL_079318,CUST_58708,1964-03-15,1984-10-17,Hatchback,2020
POL_079319,CUST_08331,1963-03-23,1986-05-24,Sports_Car,2020
POL_079320,CUST_82428,1999-12-21,2022-05-24,Truck,2022
POL_079321,CUST_21672,1953-01-03,1976-03-12,Sedan,2005
POL_079322,CUST_75364,1953-07-28,1971-11-17,Sedan,2007
POL_079323,CUST_62663,1981-11-02,2003-11-13,Sedan,2012
POL_079324,CUST_59620,1978-07-29,1998-10-18,SUV,2003
POL_079325,CUST_86226,1956-07-08,1975-04-14,Sedan,2019
POL_079326,CUST_57948,1964-05-19,1988-05-09,Hatchback,2006
POL_079327,CUST_28184,1973-09-10,1998-06-05,Minivan,2007
POL_079328,CUST_37127,1987-01-05,2009-09-25,Sedan,2010
POL_079329,CUST_20997,1975-10-23,2000-06-14,Sedan,2021
POL_079330,CUST_43384,1958-03-10,1977-09-05,Sedan,2008
POL_079331,CUST_05849,1970-05-04,1993-07-27,Sedan,2010
POL_079332,CUST_91044,1957-05-18,1979-02-23,Hatchback,2012
POL_079333,CUST_61569,1956-03-01,1976-08-09,Sedan,2004
POL_079334,CUST_96982,1978-09-09,1999-10-24,Hatchback,2014
POL_079335,CUST_22862,1948-08-12,1972-02-29,Sedan,2010
POL_079336,CUST_96676,1944-05-09,1966-12-10,SUV,2010
POL_079337,CUST_85555,1992-03-26,2012-04-02,Hatchback,2009
POL_079338,CUST_88527,2000-10-20,2025-02-20,Sports_Car,2020
POL_079339,CUST_19503,1971-06-28,1995-08-24,SUV,2005
POL_079340,CUST_66192,1996-05-08,2015-06-14,Sedan,2016
POL_079341,CUST_67081,1963-10-13,1984-10-18,Hatchback,2012
POL_079342,CUST_45780,1998-11-12,2022-03-20,Truck,2003
POL_079343,CUST_58637,1950-11-22,1974-12-18,Truck,2004
POL_079344,CUST_05680,1977-12-13,2002-11-04,Sports_Car,2004
POL_079345,CUST_79277,1946-10-31,1968-10-24,Truck,2017
POL_079346,CUST_21431,1967-03-23,1987-02-17,Truck,2013
POL_079347,CUST_46343,1946-08-09,1969-05-31,Minivan,2018
POL_079348,CUST_39966,1963-03-09,1988-01-13,SUV,2016
POL_079349,CUST_05992,1996-09-06,2018-12-22,Sedan,2021
POL_079350,CUST_72293,1961-04-04,1980-07-22,Sedan,2010
POL_079351,CUST_02065,1989-07-12,2014-02-02,Sedan,2017
POL_079352,CUST_26947,1972-10-02,1992-11-03,Sedan,2014
POL_079353,CUST_83412,1982-04-03,2006-12-31,SUV,2007
POL_079354,CUST_80990,1954-08-08,1974-09-26,Sedan,2016
POL_079355,CUST_41213,1957-06-07,1979-03-17,Sports_Car,2017
POL_079356,CUST_67226,1957-07-23,1977-01-26,Sedan,2018
POL_079357,CUST_86384,1999-09-07,2022-04-03,Sedan,2017
POL_079358,CUST_77167,1979-10-21,2004-03-02,Truck,2022
POL_079359,CUST_08934,1944-03-29,1966-10-21,Truck,2012
POL_079360,CUST_48437,1983-03-04,2002-08-08,Sedan,2008
POL_079361,CUST_55670,2001-06-12,2025-05-18,Sedan,2008
POL_079362,CUST_60643,1942-10-15,1962-10-17,Hatchback,2009
POL_079363,CUST_12934,1955-10-24,1978-12-13,Sedan,2011
POL_079364,CUST_01174,1970-04-20,1994-02-27,Truck,2007
POL_079365,CUST_42063,1993-01-19,2016-09-21,Truck,2013
POL_079366,CUST_50758,1991-07-19,2011-05-19,Sedan,2018
POL_079367,CUST_80026,1950-06-14,1970-02-17,Truck,2020
POL_079368,CUST_32823,1992-12-08,2011-08-30,SUV,2019
POL_079369,CUST_26561,1964-12-23,1986-12-16,Sedan,2014
POL_079370,CUST_32587,1953-12-22,1973-03-11,Sedan,2006
POL_079371,CUST_66394,1981-06-17,2005-11-01,Sedan,2003
POL_079372,CUST_14121,1949-02-20,1970-11-27,Sedan,2011
POL_079373,CUST_82960,1962-07-11,1985-08-08,Sedan,2020
POL_079374,CUST_51180,1941-06-20,1965-04-08,Hatchback,2003
POL_079375,CUST_63779,1975-01-21,1996-11-14,Sedan,2011
POL_079376,CUST_17744,1960-12-26,1985-09-23,Truck,2005
POL_079377,CUST_76456,1971-07-18,1990-05-31,Sedan,2017
POL_079378,CUST_12230,1947-07-06,1968-04-07,Sedan,2016
POL_079379,CUST_31228,1945-06-03,1968-12-07,Sports_Car,2016
POL_079380,CUST_09411,1980-02-12,2000-12-01,SUV,2004
POL_079381,CUST_49748,1995-01-02,2013-11-23,Hatchback,2017
POL_079382,CUST_38792,1985-03-03,2008-07-31,Truck,2010
POL_079383,CUST_72280,1977-04-08,2000-10-27,SUV,2014
POL_079384,CUST_16013,1987-08-03,2011-11-16,Hatchback,2011
POL_079385,CUST_68161,1954-04-07,1977-06-08,Sedan,2004
POL_079386,CUST_91441,1945-09-30,1966-11-06,Sedan,2014
POL_079387,CUST_65760,1992-08-20,2014-10-05,SUV,2007
POL_079388,CUST_92577,1969-11-17,1988-05-03,Truck,2011
POL_079389,CUST_23446,1977-05-09,1999-10-09,Truck,2011
POL_079390,CUST_67567,1956-05-15,1974-11-28,Hatchback,2021
POL_079391,CUST_71256,1980-08-17,2001-09-30,SUV,2003
POL_079392,CUST_23559,1942-03-21,1966-01-19,Truck,2010
POL_079393,CUST_21267,1955-07-16,1980-06-02,Sedan,2005
POL_079394,CUST_71644,1964-08-15,1988-07-02,Sports_Car,2009
POL_079395,CUST_96463,1955-04-21,1975-02-02,Sedan,2010
POL_079396,CUST_54675,1942-10-19,1960-11-10,Truck,2022
POL_079397,CUST_56000,1996-01-04,2015-02-15,Hatchback,2003
POL_079398,CUST_36366,1962-07-10,1985-08-26,Hatchback,2007
POL_079399,CUST_90879,1993-03-23,2011-09-05,Sedan,2008
POL_079400,CUST_47630,1981-09-08,2006-07-07,Hatchback,2021
POL_079401,CUST_40280,1962-05-15,1985-07-19,Sedan,2008
POL_079402,CUST_65516,1947-02-22,1965-06-06,Sedan,2011
POL_079403,CUST_17379,1958-09-08,1979-04-29,Truck,2018
POL_079404,CUST_71357,1965-01-14,1984-01-19,Sedan,2019
POL_079405,CUST_09900,1993-09-04,2016-03-09,Sedan,2018
POL_079406,CUST_97161,1968-01-24,1992-02-04,Truck,2020
POL_079407,CUST_93935,1954-07-25,1978-02-01,Hatchback,2015
POL_079408,CUST_34526,1990-03-22,2012-03-07,Sedan,2004
POL_079409,CUST_09205,1981-05-28,2001-10-19,Truck,2011
POL_079410,CUST_53817,1942-01-27,1961-02-17,Hatchback,2016
POL_079411,CUST_28417,1996-01-03,2014-05-16,Sedan,2004
POL_079412,CUST_81288,1972-11-05,1992-06-16,SUV,2007
POL_079413,CUST_13643,1973-04-11,1995-03-10,SUV,2005
POL_079414,CUST_40686,1948-01-20,1966-12-03,SUV,2007
POL_079415,CUST_87965,1963-09-10,1981-12-13,SUV,2020
POL_079416,CUST_55772,1971-08-16,1992-08-13,Truck,2020
POL_079417,CUST_98833,1972-04-13,1996-04-22,Hatchback,2006
POL_079418,CUST_02993,2000-08-30,2020-06-28,Sedan,2015
POL_079419,CUST_83809,1964-09-06,1983-07-02,SUV,2010
POL_079420,CUST_14266,1963-08-04,1987-11-03,Sedan,2016
POL_079421,CUST_94393,1961-02-20,1982-03-25,Minivan,2014
POL_079422,CUST_61719,1952-09-10,1971-03-09,SUV,2003
POL_079423,CUST_57740,1952-05-11,1976-07-07,Hatchback,2004
POL_079424,CUST_21831,1977-09-22,2001-01-21,Sedan,2009
POL_079425,CUST_23281,1960-07-11,1981-03-20,SUV,2017
POL_079426,CUST_75355,1978-06-24,2000-01-28,Sedan,2019
POL_079427,CUST_32860,1967-01-05,1985-10-23,Sedan,2016
POL_079428,CUST_57126,1963-11-23,1984-09-27,Sedan,2008
POL_079429,CUST_48507,1972-07-17,1991-01-12,Sports_Car,2003
POL_079430,CUST_55090,1993-08-08,2016-05-21,SUV,2012
POL_079431,CUST_21821,1995-07-08,2018-03-07,Hatchback,2008
POL_079432,CUST_36540,1962-07-01,1986-01-13,Sedan,2022
POL_079433,CUST_41343,1977-02-06,1997-12-21,Sedan,2005
POL_079434,CUST_97515,1956-02-25,1975-11-25,Hatchback,2014
POL_079435,CUST_59715,1966-03-14,1990-06-08,Sedan,2003
POL_079436,CUST_02982,1995-11-02,2014-05-14,Sedan,2016
POL_079437,CUST_37129,2001-07-24,2023-05-25,Truck,2010
POL_079438,CUST_91774,1989-11-10,2008-03-26,Sedan,2009
POL_079439,CUST_86516,1953-07-11,1976-05-18,Sedan,2006
POL_079440,CUST_41736,1999-03-03,2018-05-19,SUV,2013
POL_079441,CUST_95205,1943-11-20,1963-05-27,Sedan,2022
POL_079442,CUST_23971,1956-10-13,1978-09-11,Truck,2016
POL_079443,CUST_95011,1965-07-17,1987-09-07,Truck,2011
POL_079444,CUST_90717,1964-09-21,1985-04-17,Sedan,2003
POL_079445,CUST_73482,1973-09-19,1998-07-25,Hatchback,2014
POL_079446,CUST_20888,1951-01-05,1970-03-04,Sports_Car,2007
POL_079447,CUST_32561,1957-01-02,1977-07-16,Truck,2017
POL_079448,CUST_10583,1942-10-10,1961-10-01,Hatchback,2011
POL_079449,CUST_18795,1967-05-11,1985-08-21,SUV,2020
POL_079450,CUST_69987,1995-07-17,2020-06-13,Hatchback,2004
POL_079451,CUST_58551,1995-07-20,2015-03-12,Truck,2020
POL_079452,CUST_70227,1971-11-24,1992-02-09,Minivan,2014
POL_079453,CUST_28801,1971-02-11,1990-06-23,SUV,2016
POL_079454,CUST_99951,1994-06-22,2013-06-25,SUV,2017
POL_079455,CUST_71757,1985-09-09,2004-07-22,Truck,2006
POL_079456,CUST_70758,1987-03-12,2011-02-22,Truck,2005
POL_079457,CUST_39819,1953-02-06,1972-03-27,Hatchback,2021
POL_079458,CUST_07586,1954-02-08,1972-08-03,SUV,2008
POL_079459,CUST_65764,2001-09-14,2022-04-18,Truck,2011
POL_079460,CUST_84177,1999-01-17,2020-04-18,Sedan,2010
POL_079461,CUST_63422,1996-12-09,2019-05-02,Hatchback,2016
POL_079462,CUST_26168,1985-09-09,2006-12-10,Sports_Car,2012
POL_079463,CUST_47220,1993-09-12,2012-09-29,Sedan,2013
POL_079464,CUST_31409,1951-03-24,1975-04-28,SUV,2010
POL_079465,CUST_04393,1981-10-16,2006-08-24,Sedan,2012
POL_079466,CUST_38198,1984-08-26,2004-02-19,Minivan,2021
POL_079467,CUST_51906,1988-09-29,2007-09-01,Minivan,2022
POL_079468,CUST_30428,1951-11-09,1971-12-16,SUV,2014
POL_079469,CUST_05628,1991-09-16,2015-10-06,Sports_Car,2022
POL_079470,CUST_71291,1958-07-06,1981-12-25,Truck,2011
POL_079471,CUST_78889,1994-08-09,2017-06-04,SUV,2003
POL_079472,CUST_49579,1992-09-13,2016-09-25,Hatchback,2010
POL_079473,CUST_18306,1993-06-16,2014-05-28,SUV,2006
POL_079474,CUST_77033,1940-09-29,1960-05-04,Hatchback,2007
POL_079475,CUST_66741,1991-12-21,2011-02-26,Hatchback,2012
POL_079476,CUST_81028,1989-08-24,2010-02-16,Hatchback,2009
POL_079477,CUST_60829,1984-05-20,2008-03-31,Hatchback,2018
POL_079478,CUST_38605,1998-06-30,2021-09-22,Sedan,2009
POL_079479,CUST_14264,1966-07-05,1990-03-17,SUV,2010
POL_079480,CUST_87868,1967-02-23,1987-05-24,SUV,2019
POL_079481,CUST_24951,1986-08-27,2006-03-17,Sedan,2020
POL_079482,CUST_37767,1951-07-14,1971-07-08,Sedan,2010
POL_079483,CUST_18081,1965-05-16,1989-05-24,SUV,2020
POL_079484,CUST_97472,1945-06-23,1969-07-10,Sedan,2021
POL_079485,CUST_44139,1972-06-01,1994-09-04,Sedan,2009
POL_079486,CUST_15025,1969-01-16,1990-09-16,Truck,2018
POL_079487,CUST_95867,1956-05-23,1977-08-27,SUV,2021
POL_079488,CUST_46065,1976-06-18,1999-01-01,Hatchback,2011
POL_079489,CUST_93770,1946-10-18,1965-04-16,Sedan,2016
POL_079490,CUST_28496,2000-06-22,2019-09-14,SUV,2019
POL_079491,CUST_96844,1945-03-23,1968-11-26,Sedan,2015
POL_079492,CUST_48064,1977-04-07,1997-11-15,Sedan,2005
POL_079493,CUST_16541,1941-02-10,1961-06-08,Hatchback,2021
POL_079494,CUST_97909,1991-08-06,2013-02-07,SUV,2008
POL_079495,CUST_29924,1946-06-12,1964-09-26,SUV,2004
POL_079496,CUST_70121,1944-10-21,1967-01-21,Sedan,2021
POL_079497,CUST_13499,1983-07-12,2007-10-09,Hatchback,2013
POL_079498,CUST_60185,1943-05-30,1963-04-26,Truck,2007
POL_079499,CUST_52312,1998-05-28,2019-09-08,SUV,2009
POL_079500,CUST_35314,1941-12-21,1966-09-13,Hatchback,2007
POL_079501,CUST_03579,1986-08-19,2005-12-10,Hatchback,2006
POL_079502,CUST_49642,1945-04-14,1967-05-17,Sedan,2015
POL_079503,CUST_64281,1982-05-12,2003-05-18,Minivan,2018
POL_079504,CUST_28588,1942-04-10,1966-02-03,Sports_Car,2010
POL_079505,CUST_04825,1975-07-12,1999-03-02,Sedan,2018
POL_079506,CUST_10088,1998-07-02,2018-11-01,Truck,2017
POL_079507,CUST_68552,1947-02-24,1969-06-27,Sedan,2015
POL_079508,CUST_82958,1973-03-27,1997-08-13,Sedan,2020
POL_079509,CUST_43007,1970-04-27,1994-02-08,Truck,2016
POL_079510,CUST_87520,1940-10-09,1963-04-29,Truck,2009
POL_079511,CUST_89793,1953-03-12,1976-05-21,Sports_Car,2022
POL_079512,CUST_13176,1944-06-02,1965-06-07,Sports_Car,2004
POL_079513,CUST_97497,1978-01-01,1999-02-22,Hatchback,2017
POL_079514,CUST_86792,1971-08-04,1996-02-08,Sedan,2009
POL_079515,CUST_27783,1950-04-26,1972-04-03,SUV,2014
POL_079516,CUST_19318,1945-11-03,1964-06-28,Sedan,2015
POL_079517,CUST_49031,1962-11-14,1984-12-02,Sedan,2005
POL_079518,CUST_64660,1954-03-06,1972-07-21,Sedan,2020
POL_079519,CUST_95823,1973-08-05,1992-09-28,Truck,2014
POL_079520,CUST_67202,1977-09-10,2001-03-03,Sedan,2014
POL_079521,CUST_32583,1966-08-07,1985-06-15,Sedan,2014
POL_079522,CUST_80745,1967-06-11,1985-08-30,SUV,2020
POL_079523,CUST_25351,1942-11-13,1964-02-20,Sedan,2019
POL_079524,CUST_55055,1994-10-27,2019-02-01,Sedan,2010
POL_079525,CUST_49423,1992-01-21,2013-05-14,Truck,2020
POL_079526,CUST_24502,1984-12-24,2003-02-18,SUV,2004
POL_079527,CUST_45485,1966-04-01,1985-05-17,SUV,2021
POL_079528,CUST_68338,1993-05-09,2013-10-28,Sedan,2009
POL_079529,CUST_46897,1997-03-16,2015-08-16,SUV,2012
POL_079530,CUST_99962,1950-06-09,1970-08-07,Sedan,2007
